2026-02-12 18:16:20,519 [INFO] 🚀 Bitget PowerUSDT 15分钟K线实体收集突破监控启动（同步版本）
2026-02-12 18:16:20,519 [INFO] 📊 参数: 突破阈值=42.0%, 成交量倍数=2.0x, 回溯=96根
2026-02-12 18:16:22,458 [INFO] ✅ Bitget 连接成功，市场数量: 1365
2026-02-12 22:51:22,837 [INFO] 📊 价格: $0.41423 | 信号: 无信号
2026-02-12 22:52:23,021 [INFO] 📊 价格: $0.41416 | 信号: 无信号
2026-02-12 22:53:23,250 [INFO] 📊 价格: $0.41502 | 信号: 无信号
2026-02-12 22:54:23,430 [INFO] 📊 价格: $0.41492 | 信号: 无信号
2026-02-12 22:55:23,661 [INFO] 📊 价格: $0.41417 | 信号: 无信号
2026-02-12 22:56:23,864 [INFO] 📊 价格: $0.41295 | 信号: 无信号
2026-02-12 22:57:24,039 [INFO] 📊 价格: $0.41214 | 信号: 无信号
2026-02-12 22:58:24,279 [INFO] 📊 价格: $0.41392 | 信号: 无信号
2026-02-12 22:59:24,533 [INFO] 📊 价格: $0.41356 | 信号: 无信号
2026-02-12 23:00:24,767 [INFO] 📊 价格: $0.41477 | 信号: 无信号
2026-02-12 23:01:25,006 [INFO] 📊 价格: $0.41438 | 信号: 无信号
2026-02-12 23:02:25,192 [INFO] 📊 价格: $0.41528 | 信号: 无信号
2026-02-12 23:03:25,369 [INFO] 📊 价格: $0.4158 | 信号: 无信号
2026-02-12 23:04:25,603 [INFO] 📊 价格: $0.41415 | 信号: 无信号
2026-02-12 23:05:25,786 [INFO] 📊 价格: $0.4152 | 信号: 无信号
2026-02-12 23:06:26,037 [INFO] 📊 价格: $0.41545 | 信号: 无信号
2026-02-12 23:07:26,262 [INFO] 📊 价格: $0.4165 | 信号: 无信号
2026-02-12 23:08:26,423 [INFO] 📊 价格: $0.41595 | 信号: 无信号
2026-02-12 23:09:26,657 [INFO] 📊 价格: $0.41673 | 信号: 无信号
2026-02-12 23:10:26,884 [INFO] 📊 价格: $0.41541 | 信号: 无信号
2026-02-12 23:11:27,110 [INFO] 📊 价格: $0.41492 | 信号: 无信号
